WL,ALB
398.0,0.020315292243934753
399.0,0.020285730176543497
400.0,0.020250555528487955
401.0,0.020206952399862886
402.0,0.02015876539855016
403.0,0.02011201417396861
404.0,0.020067745789973612
405.0,0.020024289716090445
406.0,0.01997862763613812
407.0,0.019935753718534302
408.0,0.019894425897726033
409.0,0.01985123227148698
410.0,0.01981181680646189
411.0,0.019766626043650582
412.0,0.01972734013399774
413.0,0.019688377023131167
414.0,0.019646836706527313
415.0,0.019608780705076836
416.0,0.019570642072907644
417.0,0.01953203154163231
418.0,0.019497928205742976
419.0,0.019460416967376458
420.0,0.019424551100917738
421.0,0.019388135357609
422.0,0.01934972204414141
423.0,0.019316094205163267
424.0,0.019284658513658272
425.0,0.0192490870358746
426.0,0.019217979324200597
427.0,0.019188856560685558
428.0,0.019157095924460806
429.0,0.01912619094771635
430.0,0.01909650174427631
431.0,0.019059918542702736
432.0,0.019028241805129402
433.0,0.018994816591434777
434.0,0.018966560544219878
435.0,0.01893827292738117
436.0,0.018909969679907847
437.0,0.01888689318513919
438.0,0.018863694286976068
439.0,0.018835658724755202
440.0,0.018813858707159452
441.0,0.0187941069717153
442.0,0.018775126200597184
443.0,0.018759892595319735
444.0,0.018744871647164988
445.0,0.018736706493693824
446.0,0.018732101415036277
447.0,0.018724113520576718
448.0,0.018724969569157684
449.0,0.018733618820288366
450.0,0.018743764930415983
451.0,0.018765788710305212
452.0,0.01879528514079584
453.0,0.018831660760629983
454.0,0.018869531386945134
455.0,0.018907027821737837
456.0,0.018950835564049206
457.0,0.018995339439361575
458.0,0.019037824743745987
459.0,0.019080286585541634
460.0,0.01911575080274253
461.0,0.019149797746087553
462.0,0.019180712077872576
463.0,0.019205114170068812
464.0,0.01923598119784019
465.0,0.019264895202516057
466.0,0.019292306334035284
467.0,0.019314177730018357
468.0,0.019325744140297578
469.0,0.019344180907803283
470.0,0.019362917032748644
471.0,0.019373461229926316
472.0,0.019385490851788947
473.0,0.019397054195729024
474.0,0.019404402323814268
475.0,0.019412578382054423
476.0,0.01942117904049402
477.0,0.01944247027244263
478.0,0.01945830164236396
479.0,0.019478622606188725
480.0,0.01950634877776071
481.0,0.019543000277721104
482.0,0.019597409167650646
483.0,0.019658325725590634
484.0,0.019735838147245652
485.0,0.019834026272122933
486.0,0.019950642611346076
487.0,0.02008776263370444
488.0,0.020250820075400567
489.0,0.020442988035677782
490.0,0.020659470341802308
491.0,0.020902631509962136
492.0,0.02118336022963774
493.0,0.021502167489178547
494.0,0.021859559394029303
495.0,0.022263509600166743
496.0,0.022719907436791045
497.0,0.023231041883465274
498.0,0.023804453624758075
499.0,0.024439773690794205
500.0,0.025148564828580487
501.0,0.02593554885518764
502.0,0.026795712044660268
503.0,0.02775112422770921
504.0,0.028797254995737806
505.0,0.029951052110238695
506.0,0.03121305801970584
507.0,0.032614980007292384
508.0,0.03416917510114546
509.0,0.03582699703040551
510.0,0.037620477192437995
511.0,0.03955506531338397
512.0,0.041626233634764725
513.0,0.04393048172026228
514.0,0.0463988300635748
515.0,0.048941874911451244
516.0,0.05162381330494716
517.0,0.05442958024198538
518.0,0.057318683442212075
519.0,0.06027630529750363
520.0,0.06327490922433797
521.0,0.06619340183455409
522.0,0.06908610687229232
523.0,0.07181715849052644
524.0,0.07438576953402656
525.0,0.07670503523043928
526.0,0.07880531374708405
527.0,0.08053943884714311
528.0,0.08200443592375796
529.0,0.08309000606973341
530.0,0.08393733328714809
531.0,0.08439841912871908
532.0,0.08464915512544456
533.0,0.0846000173675776
534.0,0.08439281933200315
535.0,0.0839468289965523
536.0,0.08340005559080323
537.0,0.08263956570813324
538.0,0.08186015761091149
539.0,0.08096703285873687
540.0,0.08007343271522258
541.0,0.07913349300249134
542.0,0.07818173559282877
543.0,0.07733666535361003
544.0,0.07653747620834044
545.0,0.07580913828146103
546.0,0.07510681901056103
547.0,0.07447894281642617
548.0,0.0738869029320222
549.0,0.07331842425802992
550.0,0.07277079499297909
551.0,0.07219199158674515
552.0,0.07160521765820706
553.0,0.07103369246092395
554.0,0.07041001003344902
555.0,0.06967441502025526
556.0,0.06880888766077377
557.0,0.06791707114731342
558.0,0.06701616333803016
559.0,0.06609773044696858
560.0,0.06524514128724106
561.0,0.06435521235356191
562.0,0.06340755024769358
563.0,0.06239026139595378
564.0,0.06132783053572921
565.0,0.0601796620968275
566.0,0.05898417868419023
567.0,0.057737434176931925
568.0,0.05646854805216324
569.0,0.05516127106294374
570.0,0.053876516027940594
571.0,0.052610059691826756
572.0,0.051368988613184126
573.0,0.05018417192403853
574.0,0.0490642369873079
575.0,0.048003756916313985
576.0,0.04701623222736585
577.0,0.04608345681732916
578.0,0.045224137359938056
579.0,0.0444184918281586
580.0,0.04366926123094927
581.0,0.0429482135312766
582.0,0.04226243888011195
583.0,0.04163673537906461
584.0,0.041046348556368684
585.0,0.04047829956449395
586.0,0.03995350979242668
587.0,0.0394635861788897
588.0,0.039007192006859204
589.0,0.03856311655902894
590.0,0.038190086694865136
591.0,0.03785477253701061
592.0,0.037528021374908016
593.0,0.03724356689188709
594.0,0.03696837137701506
595.0,0.03671563007885352
596.0,0.03650081045149362
597.0,0.036262341995848366
598.0,0.03603981848496587
599.0,0.03580847366531816
600.0,0.03557582714664159
601.0,0.03532071735126497
602.0,0.03504940747878029
603.0,0.03476071102085394
604.0,0.03444521531904218
605.0,0.034107252303917396
606.0,0.03374760222792067
607.0,0.03336101310445909
608.0,0.03295191832021697
609.0,0.0325250435963801
610.0,0.03209526534576733
611.0,0.031672004132308515
612.0,0.03123950434279964
613.0,0.03080203648429381
614.0,0.030369253696816673
615.0,0.02995879235657493
616.0,0.02956698194174315
617.0,0.029189009409047922
618.0,0.028840577106997632
619.0,0.028528269974764667
620.0,0.028251801348030472
621.0,0.027995497628994153
622.0,0.02777355187293389
623.0,0.027578097461134345
624.0,0.027419402731653334
625.0,0.027290141261617558
626.0,0.02717761876882627
627.0,0.02708908403197511
628.0,0.026978405014624007
629.0,0.0269269953090617
630.0,0.026846627966748974
631.0,0.026774244534232012
632.0,0.026668134284703424
633.0,0.02653414152051012
634.0,0.02635970428052349
635.0,0.026137282646875568
636.0,0.025870721732513587
637.0,0.02554975879217019
638.0,0.025198640753291365
639.0,0.024804974022777263
640.0,0.02439538409343867
641.0,0.023962565223913265
642.0,0.023524314909369785
643.0,0.023081727546660716
644.0,0.022648575463784962
645.0,0.0222260006430451
646.0,0.021825880584502886
647.0,0.021454188162591592
648.0,0.021118078029042774
649.0,0.0208339344224036
650.0,0.020585074871952914
651.0,0.0203701851991579
652.0,0.020157168509113924
653.0,0.019982753590806767
654.0,0.01979318863743023
655.0,0.01958481920438297
656.0,0.019371423551242092
657.0,0.01913008047513564
658.0,0.01887527524061625
659.0,0.018596517725864896
660.0,0.018306413561777653
661.0,0.018004732469023694
662.0,0.017713225723412843
663.0,0.017443849407177463
664.0,0.017198580642959586
665.0,0.01696549678270315
666.0,0.016762181649631475
667.0,0.016594008057756477
668.0,0.016449929829400238
669.0,0.016329586993714548
670.0,0.0162300920389133
671.0,0.01615148808233921
672.0,0.016089718973564055
673.0,0.016042827198631534
674.0,0.01600528410170377
675.0,0.015976366895359948
676.0,0.015958861258664983
677.0,0.015957689544122775
678.0,0.01596402146415403
679.0,0.01600526467094403
680.0,0.01605932655865439
681.0,0.016181281806011104
682.0,0.01633579480434611
683.0,0.016586386172453196
684.0,0.01691856908003591
685.0,0.017402609147689905
686.0,0.018025053077006123
687.0,0.01871446419792626
688.0,0.01979732640450445
689.0,0.02111834427590852
690.0,0.022755786647246524
691.0,0.02473583584239508
692.0,0.027077476351368167
693.0,0.02979518934028854
694.0,0.032903258387064795
695.0,0.036395288731461056
696.0,0.040248201842497514
697.0,0.04450228537937474
698.0,0.04904091343969325
699.0,0.05378129445687396
700.0,0.05885652435947821
701.0,0.06406107536555315
702.0,0.06944186228580483
703.0,0.07488236766554687
704.0,0.08043065998697198
705.0,0.08597807885445989
706.0,0.09157518217343726
707.0,0.0971941376856491
708.0,0.10282001361881152
709.0,0.10853273147743651
710.0,0.11426159680285654
711.0,0.12004949657748663
712.0,0.12590905716118003
713.0,0.13178637568357268
714.0,0.13773857605074147
715.0,0.14368848081063482
716.0,0.1497639494219249
717.0,0.1555305927130504
718.0,0.16152559806617114
719.0,0.1675774807065697
720.0,0.17388551355779744
721.0,0.18041625427932187
722.0,0.18709467189535617
723.0,0.19313739128358756
724.0,0.19912370630480092
725.0,0.20531950449509162
726.0,0.21163719227119465
727.0,0.21772308681517516
728.0,0.223616288556947
729.0,0.22970923637482535
730.0,0.2356124540621233
731.0,0.2411463789216708
732.0,0.24689479354455277
733.0,0.2525129469129526
734.0,0.2577312406734739
735.0,0.2626722093995748
736.0,0.26747989704504954
737.0,0.2720366655768011
738.0,0.2764992180716236
739.0,0.2806456702312376
740.0,0.28459256783795844
741.0,0.2882142877182645
742.0,0.29166545196667737
743.0,0.29482902173827197
744.0,0.29779178868761
745.0,0.30051516339677153
746.0,0.3030403420367703
747.0,0.3053056484232646
748.0,0.30732221734553994
749.0,0.3091550074117366
750.0,0.3107858688849425
751.0,0.3124491650828775
752.0,0.3141240680355775
753.0,0.31576064003721876
754.0,0.31741843118134644
755.0,0.3190853431002311
756.0,0.32075436129716
757.0,0.3224233791097849
758.0,0.32405736910257216
759.0,0.32559007028012227
760.0,0.32364058160543324
761.0,0.32482612201176225
762.0,0.3283563689800895
763.0,0.32867677724661104
764.0,0.33072964877711236
765.0,0.3327227148432336
766.0,0.33471013829076174
767.0,0.3366371458731067
768.0,0.33838542082596307
769.0,0.33968095724347236
770.0,0.3409178409571301
771.0,0.3420206280957973
772.0,0.3429560569015692
773.0,0.3438154162607158
774.0,0.3445309081519203
775.0,0.34518587130109724
776.0,0.3457345473212245
777.0,0.34613644058994886
778.0,0.34640100122400935
779.0,0.3465746818063524
780.0,0.34659241021911286
781.0,0.3465676227948987
782.0,0.3465401406389945
783.0,0.34649545847357743
784.0,0.3464601420827777
785.0,0.3464328211516394
786.0,0.3464078759036285
787.0,0.3463150753556721
788.0,0.34626306720125405
789.0,0.34616835083781394
790.0,0.34603862769515
791.0,0.34609889588109743
792.0,0.3460707083929059
793.0,0.34600802622325966
794.0,0.34608510154559674
795.0,0.34604378361721827
796.0,0.3458654998393876
797.0,0.34583945341403866
798.0,0.3459334714449539
799.0,0.3458909949384673
800.0,0.3457973956795765
801.0,0.34572343740565603
802.0,0.3456936560802723
803.0,0.34565743866314136
804.0,0.3456358066866187
805.0,0.3456255319406979
806.0,0.34564306604902645
807.0,0.34558280980765826
808.0,0.34555279993926163
809.0,0.34547910811709853
810.0,0.3453943686168057
811.0,0.34533074602097175
812.0,0.3451809406353591
813.0,0.34508282829559617
814.0,0.3446182799867448
815.0,0.344562679420651
816.0,0.34427634678208424
817.0,0.34430279342811115
818.0,0.34421057294784546
819.0,0.3445557495781761
820.0,0.3443409503228219
821.0,0.3448433275740721
822.0,0.3446814642489278
823.0,0.34343314180728685
824.0,0.34446976318548134
825.0,0.34456108417367365
826.0,0.34430897435774926
827.0,0.34446394124823465
828.0,0.3438674561805267
829.0,0.3441418709880223
830.0,0.34403313417103404
831.0,0.34399892665466963
832.0,0.34381518507779746
833.0,0.34409060194460617
834.0,0.34390352134400826
835.0,0.3441497640386008
836.0,0.343911372799256
837.0,0.344057197928581
838.0,0.3439539638719842
839.0,0.3439746552075068
840.0,0.3439451495513869
841.0,0.3438832182865639
842.0,0.34388397867591564
843.0,0.34388969819716564
844.0,0.3438207997590035
845.0,0.3438327417458094
846.0,0.343785045558585
847.0,0.3437732116353106
848.0,0.3437143469160904
849.0,0.3436642161744454
850.0,0.3436394116688301
851.0,0.3435748990472242
852.0,0.3435293256725947
853.0,0.34350314364944207
854.0,0.34345178737456167
855.0,0.3434359120447694
856.0,0.3433879062877121
857.0,0.34339572272678387
858.0,0.3433732090635265
859.0,0.3433305273952329
860.0,0.3432899450426988
861.0,0.34325314962830455
862.0,0.34323081425596436
863.0,0.34320101833667366
864.0,0.3431834107926259
865.0,0.34314738026072317
866.0,0.3431066030956336
867.0,0.34307075155764116
868.0,0.3430375957252782
869.0,0.3430150546235966
870.0,0.3429779201687399
871.0,0.3429365385515892
872.0,0.342900930560216
873.0,0.34286901865581776
874.0,0.3428104743400585
875.0,0.34275741390216247
876.0,0.3427202473566098
877.0,0.34267512609226664
878.0,0.34263579366216984
879.0,0.34259795272516386
880.0,0.34254912193818915
881.0,0.34250417893005025
882.0,0.3424770513437208
883.0,0.3424542269782312
884.0,0.3423980184261585
885.0,0.3423479214643454
886.0,0.3422790816153753
887.0,0.3422879502548225
888.0,0.3422164638568064
889.0,0.34220707214033064
890.0,0.34211789325869996
891.0,0.34210372633168873
892.0,0.342027045181648
893.0,0.3419056775156261
894.0,0.3417474774227811
895.0,0.34152079784918316
896.0,0.3412228601588053
897.0,0.3408109760757374
898.0,0.3410066868419959
899.0,0.3402738681190402
900.0,0.3410686435066357
901.0,0.3404702539836629
902.0,0.34080960353535167
903.0,0.34070643734146694
904.0,0.341340779984175
905.0,0.3411936255468421
906.0,0.34101951266337016
907.0,0.34036545939417207
908.0,0.3404304954951149
909.0,0.34066511651466325
910.0,0.3402316692706546
911.0,0.34037768984388006
912.0,0.34043867314702747
913.0,0.34008443716864517
914.0,0.34003089602230474
915.0,0.3402392187857742
916.0,0.33973164415339013
917.0,0.34030945136133905
918.0,0.3396521531969058
919.0,0.3402032296051037
920.0,0.3401933643261231
921.0,0.3403219288646646
922.0,0.33985063005571264
923.0,0.34006787040150105
924.0,0.3397090336108709
925.0,0.3395338860345669
926.0,0.3395203145303952
927.0,0.3396769726099418
928.0,0.3387068633160795
929.0,0.33829670457266586
930.0,0.3375828310272931
931.0,0.33739603206372143
932.0,0.3367761794466458
933.0,0.3364231264791368
934.0,0.33583164590100206
935.0,0.3361282852464112
936.0,0.3354805916161208
937.0,0.33524086903590294
938.0,0.3352427612432968
939.0,0.33595788200358284
940.0,0.33603428117915835
941.0,0.33518274633208706
942.0,0.3351044724539625
943.0,0.33431419983324673
944.0,0.33414390507850267
945.0,0.33418551069284125
946.0,0.33312025978918414
947.0,0.3336284601301168
948.0,0.333015398090418
949.0,0.33347317419890127
950.0,0.33121643019545866
951.0,0.33218342424339764
952.0,0.3308977337323676
953.0,0.3307390922067757
954.0,0.3306069726982751
955.0,0.32984160835703996
956.0,0.3293265335840736
957.0,0.3286507272297823
958.0,0.3291708180765658
959.0,0.328512093762091
960.0,0.3283850011180694
961.0,0.3281527479724268
962.0,0.32786149453186797
963.0,0.32807602578187345
964.0,0.3278111688406559
965.0,0.3278663516119193
966.0,0.3277882665907245
967.0,0.32765744155465915
968.0,0.328332312697548
969.0,0.3283936291152151
970.0,0.32812060206221155
971.0,0.3284703246185277
972.0,0.3282467942445924
973.0,0.3278593063172287
974.0,0.3276864951401561
975.0,0.3277020674812036
976.0,0.32758055746465875
977.0,0.327929458130916
978.0,0.3277826010976019
979.0,0.32796773867924167
980.0,0.3278171119151782
981.0,0.32834521808020134
982.0,0.3282342366739191
983.0,0.3282063914777789
984.0,0.32859577909721904
985.0,0.3284324690414411
986.0,0.3287918486208884
987.0,0.3288296080805726
988.0,0.32891716091964734
989.0,0.3290926019214303
990.0,0.3290975500191587
991.0,0.3292922103526584
992.0,0.3294203490498594
993.0,0.32942775501022303
994.0,0.3296034648208352
995.0,0.32971455238806324
996.0,0.32982113377336975
997.0,0.32994031262905293
998.0,0.3300673931341651
999.0,0.33020504176499516
1000.0,0.3303146445348302
1001.0,0.33046791278308557
1002.0,0.3305374358510763
1003.0,0.3306995840588256
1004.0,0.3308060170027012
1005.0,0.33095376453963626
1006.0,0.33108433447483865
1007.0,0.3312449563459649
1008.0,0.3313789795140436
1009.0,0.33153025475889614
1010.0,0.33167561410143903
1011.0,0.33186481604811946
1012.0,0.3319993345482613
1013.0,0.33215414558229195
1014.0,0.33229044702781063
1015.0,0.33244341631450813
1016.0,0.33256698323930173
1017.0,0.3326785971012612
1018.0,0.3328103406994338
1019.0,0.33296201574638085
1020.0,0.3331381853657781
1021.0,0.33329408748324313
1022.0,0.33343775067924575
1023.0,0.33360216213511307
1024.0,0.3337346096569913
1025.0,0.33390397083257095
1026.0,0.33402018037098796
1027.0,0.3341401377693795
1028.0,0.3342992960370147
1029.0,0.33449513364475386
1030.0,0.33463496861041303
1031.0,0.3346973819345955
1032.0,0.3347712191298722
1033.0,0.3348408985414369
1034.0,0.33496659597728196
1035.0,0.3350944383129698
1036.0,0.3352236769628051
1037.0,0.33532151172680064
1038.0,0.3354575019789063
1039.0,0.3355663300359413
1040.0,0.3356740408356719
1041.0,0.3357659929132907
1042.0,0.3358705947132328
1043.0,0.33594869039518993
1044.0,0.3360291018375542
1045.0,0.3360761210091099
1046.0,0.33614379723258864
1047.0,0.33624517867209713
1048.0,0.33632487627465707
1049.0,0.3364129149573874
1050.0,0.3364872440415909
1051.0,0.33653101184835266
1052.0,0.3366020481741678
1053.0,0.33665587652251866
1054.0,0.33673428898215657
1055.0,0.3367539812511515
1056.0,0.33678735532140264
1057.0,0.3368025602952432
1058.0,0.3368262735220657
1059.0,0.3368529984287808
1060.0,0.33690866397555913
1061.0,0.3369563238498026
1062.0,0.3369666380373041
1063.0,0.33698894937291446
1064.0,0.33698651518669265
1065.0,0.336995400328966
1066.0,0.33699032138603996
1067.0,0.3370031725317891
1068.0,0.33700816565114783
1069.0,0.3370087151272035
1070.0,0.3369826480438958
1071.0,0.33699736354379667
1072.0,0.336968835212
1073.0,0.3369722094625916
1074.0,0.3369980352755342
1075.0,0.3369105819822571
1076.0,0.3369198589176939
1077.0,0.33683070078191224
1078.0,0.3368027164123227
1079.0,0.33686314784460014
1080.0,0.3367748802080811
1081.0,0.33671170894932034
1082.0,0.3367181401199088
1083.0,0.33665647095550066
1084.0,0.3364670878192759
1085.0,0.3365031084130513
1086.0,0.33622929906755455
1087.0,0.33637323797425756
1088.0,0.3363587706147626
1089.0,0.33620963279244215
1090.0,0.33602067171997974
1091.0,0.3360658253394055
1092.0,0.33603116821028683
1093.0,0.33566890884334816
1094.0,0.3359072183436177
1095.0,0.3356059570934621
1096.0,0.3353797350679393
1097.0,0.3356098078236689
1098.0,0.33510608413806414
1099.0,0.3350835585477699
1100.0,0.3348342808834766
1101.0,0.33482362362232687
1102.0,0.33463451675714245
1103.0,0.3344598345878181
1104.0,0.33442613885830824
1105.0,0.3345549871820576
1106.0,0.3339401041314886
1107.0,0.33424700698077586
1108.0,0.33376947974861
1109.0,0.3336704438689386
1110.0,0.3339170378064745
1111.0,0.33313222133567616
1112.0,0.33337800420017516
1113.0,0.33257209471486776
1114.0,0.3326698717554415
1115.0,0.3324817048577521
1116.0,0.3322168728795715
1117.0,0.331511018286694
1118.0,0.3320069008485728
1119.0,0.33141104883400374
1120.0,0.3314157479846334
1121.0,0.33148097588411796
1122.0,0.33081375037567096
1123.0,0.3308269452647269
1124.0,0.33060003741425753
1125.0,0.33062505791319463
1126.0,0.3300030464363054
1127.0,0.3301124336004028
1128.0,0.32945647990345084
1129.0,0.32920286282080585
1130.0,0.32872014675688227
1131.0,0.3293112814784568
1132.0,0.3283653446578716
1133.0,0.3272835480960724
1134.0,0.3261397282663205
1135.0,0.3254459115166041
1136.0,0.3253741239212226
1137.0,0.32550881716669466
1138.0,0.32442773492700305
1139.0,0.3238829200871883
1140.0,0.32241921152424396
1141.0,0.3209249764243282
1142.0,0.32017465514903476
1143.0,0.31979491900294993
1144.0,0.31795672619448334
1145.0,0.3167729357154882
1146.0,0.3154584805605868
1147.0,0.314099298866033
1148.0,0.31437828794246514
1149.0,0.31354699359919624
1150.0,0.31244074703975233
1151.0,0.3119950314190254
1152.0,0.3114704810194362
1153.0,0.31072499033882367
1154.0,0.3095513555341434
1155.0,0.3098494692170034
1156.0,0.3094764274268825
1157.0,0.30938458874813174
1158.0,0.3091219902914874
1159.0,0.3090293228807943
1160.0,0.3085668639853208
1161.0,0.30864488486042185
1162.0,0.30836126578733736
1163.0,0.3088830800467447
1164.0,0.3083633959563722
1165.0,0.30827729157123873
1166.0,0.30825424962961934
1167.0,0.30838944170397786
1168.0,0.3081719418646651
1169.0,0.3082466025623358
1170.0,0.30834836336076654
1171.0,0.30828089890000976
1172.0,0.30806912915873863
1173.0,0.30784456431884205
1174.0,0.30729919087331203
1175.0,0.30784480862304864
1176.0,0.3079793507566175
1177.0,0.3078927505320886
1178.0,0.30739921160323763
1179.0,0.30773543846628637
1180.0,0.3074935786500662
1181.0,0.30755311829876014
1182.0,0.30696017211620374
1183.0,0.3073628366228264
1184.0,0.30718192958682144
1185.0,0.30687299792738365
1186.0,0.3071822233944648
1187.0,0.30708416811038924
1188.0,0.3065442932101161
1189.0,0.3067782556083209
1190.0,0.3069074753495597
1191.0,0.3067860894682307
1192.0,0.3069275351401281
1193.0,0.3066201725929365
1194.0,0.30668429115885704
1195.0,0.30660656681563186
1196.0,0.30654410966555334
1197.0,0.30678348315836884
1198.0,0.3066387851102104
1199.0,0.30639050649512817
1200.0,0.3069224696730327
1201.0,0.3068533812211146
1202.0,0.3068677967378992
1203.0,0.3069300663802594
1204.0,0.3066166601193872
1205.0,0.3069327983463714
1206.0,0.3068550220294669
1207.0,0.30685067022891893
1208.0,0.30691843044782224
1209.0,0.3069292432740588
1210.0,0.3070127117567715
1211.0,0.3068504182261748
1212.0,0.30680993100044235
1213.0,0.3072530976684531
1214.0,0.30709801663454356
1215.0,0.3067576520037241
1216.0,0.3069381840309967
1217.0,0.3071218436214011
1218.0,0.30707147150613623
1219.0,0.3070283475937608
1220.0,0.30699490373172406
1221.0,0.3070299422603009
1222.0,0.30696735635610445
1223.0,0.30664715627868194
1224.0,0.30663137584203815
1225.0,0.3066308621925761
1226.0,0.30665102339741995
1227.0,0.30622768120455474
1228.0,0.3063564048782885
1229.0,0.3062675414693662
1230.0,0.305939514321979
1231.0,0.30621990979201746
1232.0,0.3059127212699803
1233.0,0.30583507194966725
1234.0,0.30585476644867426
1235.0,0.30583560825440104
1236.0,0.305769259281269
1237.0,0.30543151436087024
1238.0,0.3054569096250261
1239.0,0.30515633525914565
1240.0,0.3051470004382105
1241.0,0.30505539840296175
1242.0,0.3047567596821807
1243.0,0.3049692472870742
1244.0,0.30466024776723716
1245.0,0.3045854960645466
1246.0,0.3045781406654976
1247.0,0.30426864523888947
1248.0,0.3041793212816984
1249.0,0.3041856586994537
1250.0,0.30387524441205643
1251.0,0.3038016405904599
1252.0,0.3038129632014652
1253.0,0.3037066156262768
1254.0,0.30338690570694454
1255.0,0.30342255188782036
1256.0,0.30307754413283466
1257.0,0.30306535002731544
1258.0,0.30279710830380047
1259.0,0.3024281622548295
1260.0,0.30266973358202653
1261.0,0.3022834482154934
1262.0,0.30194903298984277
1263.0,0.30217862381528243
1264.0,0.30177387352958823
1265.0,0.3018993763503656
1266.0,0.30155466070557774
1267.0,0.3013033514066237
1268.0,0.30122869819330195
1269.0,0.3003485645335992
1270.0,0.3010332066533809
1271.0,0.3008691236553494
1272.0,0.3006581120183243
1273.0,0.30035593281016215
1274.0,0.3001444201082853
1275.0,0.2998736397459085
1276.0,0.2996677579293767
1277.0,0.2993803516077224
1278.0,0.2994186329564424
1279.0,0.2988991612516655
1280.0,0.29889562346823784
1281.0,0.2986999794638266
1282.0,0.29822816168554234
1283.0,0.2980144405091026
1284.0,0.2977909054564988
1285.0,0.2975044009956887
1286.0,0.29730453969046156
1287.0,0.2970587836068107
1288.0,0.29677644381860196
1289.0,0.2965062727043958
1290.0,0.296346893178759
1291.0,0.2961297138346758
1292.0,0.2955229595582004
1293.0,0.2953902612172786
1294.0,0.2951662185682912
1295.0,0.29494661720257787
1296.0,0.29445046132438724
1297.0,0.2941663979098089
1298.0,0.29386429324707436
1299.0,0.293721206139452
1300.0,0.2935293978093342
1301.0,0.2926146666400532
1302.0,0.2928358814302136
1303.0,0.2924902830244997
1304.0,0.2921431853978818
1305.0,0.2921802008811435
1306.0,0.2917664325782787
1307.0,0.29105900924940714
1308.0,0.29083921993513706
1309.0,0.2905896608262657
1310.0,0.29007968310448784
1311.0,0.2896337164974622
1312.0,0.2892263151213671
1313.0,0.28856742950623665
1314.0,0.2880643127273184
1315.0,0.2874874154066068
1316.0,0.2870741883021577
1317.0,0.2864069167463761
1318.0,0.2859258465645923
1319.0,0.2850381422904594
1320.0,0.2839535032309332
1321.0,0.283621538755574
1322.0,0.28259110782905333
1323.0,0.2817075104408973
1324.0,0.281266715307749
1325.0,0.2810435389010711
1326.0,0.28035242219592055
1327.0,0.27910168457750606
1328.0,0.27801956915843207
1329.0,0.2768621754368852
1330.0,0.2765850533230908
1331.0,0.2754600410142605
1332.0,0.27469407803507406
1333.0,0.2740341412517899
1334.0,0.2725790392197817
1335.0,0.27155978786277085
1336.0,0.2705300230504842
1337.0,0.2691107674596907
1338.0,0.26823016505170827
1339.0,0.2673238366038452
1340.0,0.2667959639492371
1341.0,0.2658658424345437
1342.0,0.26500538925349
1343.0,0.2639375872472505
1344.0,0.26251250055958397
1345.0,0.2612735504612256
1346.0,0.2595083874051888
1347.0,0.25818283055808877
1348.0,0.2565622866611645
1349.0,0.2557058944774789
1350.0,0.25432013660088887
