242289951.3	208072287.1	184.6
240617468.8	206399804.7	183.1
221021244.7	186803580.6	165.7
265563379	229056838.5	203.2
232697227.8	196190687.2	174.0
236625161.5	200118620.9	177.5
233185205.3	196678664.8	174.5
238708690.5	202202149.9	179.4
235415253.2	198908712.6	176.4
248630505.4	214412841.3	190.2
260242831.9	226025167.7	200.5
231200046	196982381.9	174.7
