2040.0	29685.108719172003
2040.7	30119.02898496326
2041.4	32773.771274006285
2042.1	34512.41018693002
2042.8	33561.034686230356
2043.5	31424.266850543056
2044.2	30793.170066071565
2044.9	32631.493597182198
2045.6	35402.06957498067
2046.3	36877.52825209896
2047.0	36173.377883814916
2047.7	33865.62914976948
2048.4	30862.78928032554
2049.1	27673.540505477355
2049.8	24637.754139581597
2050.5	22286.36153332592
2051.2	20833.243203291255
2051.9	19748.350306785276
2052.6	18457.80604655435
2053.3	17146.664580537727
2054.0	16507.71710787804
2054.7	16685.27585851976
2055.4	16959.026635180377
2056.1	16871.056963563628
2056.8	17030.148256914545
2057.5	18291.558370394756
2058.2	20719.13188836512
2058.9	23547.38695113358
2059.6	25567.524459305514
2060.3	25892.67274000056
2061.0	24742.343318276533
2061.7	22955.993133610933
2062.4	21331.705586970296
2063.1	20603.142501878505
2063.8	20786.880185241604
2064.5	21001.78896729484
2065.2	20707.404962824497
2065.9	20431.797124444587
2066.6	20849.08682030396
2067.3	21608.35686299068
2068.0	21818.994308273137
2068.7	21278.658917514218
2069.4	20558.81288395665
2070.1	20468.760286377892
2070.8	21514.114198890707
2071.5	23413.210269388255
2072.2	25373.15782423699
2072.9	26866.22666850664
2073.6	27920.950677399105
2074.3	28770.801547286694
2075.0	29441.081758705437
2075.7	29652.46712460713
2076.4	29172.89524264296
2077.1	28692.42972409135
2077.8	29811.31724255956
2078.5	33086.071470430514
2079.2	36841.846760059605
2079.9	38928.19050834696
2080.6	38784.8850406672
2081.3	37419.40471557709
2082.0	36161.03229022422
2082.7	35500.743831386884
2083.4	34898.21643118545
2084.1	33881.20239201737
2084.8	33128.0331950705
2085.5	33656.708538091625
2086.2	35306.104215069936
2086.9	37005.68745871049
2087.6	37952.18583217549
2088.3	38050.63269892982
2089.0	37740.38959144103
2089.7	37631.29563534565
2090.4	38021.26533672223
2091.1	38465.34021170184
2091.8	38219.855322342104
2092.5	37203.44162362177
2093.2	36196.21911499159
2093.9	36312.024499103936
2094.6	37896.723448869714
2095.3	39916.66474032692
2096.0	41056.92138140966
2096.7	40688.671061468405
2097.4	38708.58883544295
2098.1	35934.57084923944
2098.8	34208.34099335705
2099.5	34299.658626475604
2100.2	34832.008814683955
2100.9	34718.534011691656
2101.6	34943.706309484485
2102.3	36740.995580710296
2103.0	39327.764513485716
2103.7	40888.00999422469
2104.4	40888.413148139116
2105.1	40179.08543421693
2105.8	39686.97669735311
2106.5	39832.64437057865
2107.2	40535.361308365784
2107.9	41160.00063235888
2108.6	40994.448539945835
2109.3	40100.0278540219
2110.0	39125.540269434096
2110.7	38219.862853169936
2111.4	37248.64343433569
2112.1	36947.47324123627
2112.8	38047.54374343672
2113.5	39739.121129420295
2114.2	40582.89365987187
2114.9	40242.466493194814
2115.6	39484.161739737305
2116.3	38916.676041799816
2117.0	38192.07297369361
2117.7	36749.86653196175
2118.4	35055.103096960804
2119.1	34166.009157767534
2119.8	34565.79839706458
2120.5	36165.5190616334
2121.2	38431.29208958405
2121.9	40358.970978219455
2122.6	40973.73938679902
2123.3	39894.88095676141
2124.0	38023.87286307875
2124.7	37270.25160270268
2125.4	38201.60217034026
2126.1	39025.95675813118
2126.8	38294.7345633427
2127.5	37173.48783289382
2128.2	37652.24633907863
2128.9	39632.20423639499
2129.6	41454.612656798614
2130.3	42318.995229937376
2131.0	42577.04963385367
2131.7	42626.55557406431
2132.4	42591.06905490836
2133.1	42511.68208842633
2133.8	42231.56537647567
2134.5	41358.8297356794
2135.2	39964.004506493424
2135.9	39073.479086782354
2136.6	39478.13195848948
2137.3	40525.909133346235
2138.0	41139.88537458462
2138.7	41181.339513696745
2139.4	41185.76648722391
2140.1	41484.643493867785
2140.8	41902.89329854293
2141.5	42123.80026882821
2142.2	42079.35342292422
2142.9	41882.4328491277
2143.6	41615.95113012
2144.3	41347.59214022197
2145.0	41192.18003068849
2145.7	41185.54142086947
2146.4	41167.73434142555
2147.1	40925.997504285624
2147.8	40444.42226796263
2148.5	39798.60372125354
2149.2	38801.15054893279
2149.9	37074.85501056688
2150.6	34570.01327427879
2151.3	32063.6343422652
2152.0	30742.625841009456
2152.7	30967.67132888356
2153.4	32191.529845811667
2154.1	33903.78818350963
2154.8	35821.70199557718
2155.5	37588.08056700467
2156.2	38806.28190918573
2156.9	39156.72165806294
2157.6	38482.753749954216
2158.3	37094.81763092664
2159.0	35850.50356495566
2159.7	35493.58333853452
2160.4	35902.56242766488
2161.1	36179.96837917322
2161.8	35310.69150030637
2162.5	33161.90979515234
2163.2	31341.669767188396
2163.9	31681.369940703556
2164.6	33537.822275300976
2165.3	34739.425461550265
2166.0	34692.97094366485
2166.7	34321.17999852302
2167.4	33982.192036465145
2168.1	33571.804826499574
2168.8	33819.92047050241
2169.5	35393.03063676753
2170.2	37494.57832842081
2170.9	38801.25303032304
2171.6	38774.908697926316
2172.3	37621.55669250264
2173.0	35866.24504390023
2173.7	34154.34459271553
2174.4	33078.871728310805
2175.1	32798.20976021952
2175.8	33193.20323748019
2176.5	34330.08089001529
2177.2	35682.4821330247
2177.9	36003.61732948955
2178.6	35248.35368795115
2179.3	34981.16573303256
2180.0	36073.297733482075
2180.7	37426.06742629475
2181.4	37309.10451390617
2182.1	35032.39614564381
2182.8	31525.550146587895
2183.5	28519.89198975788
2184.2	27127.462084414594
2184.9	27763.95597127868
2185.6	29978.11527583712
2186.3	31802.248607934616
2187.0	31828.60482339054
2187.7	31323.43195966989
2188.4	32083.425066163763
2189.1	33704.63298116934
2189.8	34816.12255511543
2190.5	35539.62276597983
2191.2	36725.69611766151
2191.9	38034.40909692532
2192.6	38365.188078642765
2193.3	37071.771832804596
2194.0	34549.08894541204
2194.7	32380.5557479186
2195.4	31767.396650069946
2196.1	31937.407770392852
2196.8	31422.086701750075
2197.5	29818.204440483623
2198.2	27891.205021435737
2198.9	26762.33181163897
2199.6	26963.15160978221
2200.3	28367.862552617615
2201.0	30428.31600209964
2201.7	32258.16420621853
2202.4	33112.89402298208
2203.1	32667.467901068125
2203.8	31242.552268213425
2204.5	30074.23901425424
2205.2	30178.800860923748
2205.9	30981.1508225219
2206.6	31560.538654586413
2207.3	32310.598764016126
2208.0	33751.31448085645
2208.7	35232.136735721295
2209.4	36005.24944016287
2210.1	36289.296900036206
2210.8	36709.20535375132
2211.5	37362.26404191323
2212.2	37785.06276331579
2212.9	37507.37826146824
2213.6	36321.33336194869
2214.3	34436.45579091433
2215.0	32641.237121086757
2215.7	31951.68435659276
2216.4	32804.94077382622
2217.1	34492.90783655816
2217.8	35791.90946283797
2218.5	36234.569877412454
2219.2	36192.27527847271
2219.9	36067.412247813314
2220.6	35924.08704976339
2221.3	35695.65195866656
2222.0	35489.46697147748
2222.7	35472.35487643568
2223.4	35514.647149217024
2224.1	35221.328449922155
2224.8	34495.73142568377
2225.5	33845.93446405604
2226.2	33805.462077582815
2226.9	34409.29185289852
2227.6	35367.447337895115
2228.3	36305.74635285842
2229.0	36896.25957621036
2229.7	36974.3307818659
2230.4	36548.343487374186
2231.1	35829.54682080706
2231.8	35217.13828898597
2232.5	35015.69313916734
2233.2	35166.07219739641
2233.9	35339.35040437584
2234.6	35164.47243043711
2235.3	34541.958037364755
2236.0	33927.05263752584
2236.7	33848.93042645299
2237.4	34241.56339722936
2238.1	34727.14128014051
2238.8	35061.17669021728
2239.5	35107.62856703221
2240.2	34911.73005221811
2240.9	34700.78073408188
2241.6	34539.40625932995
2242.3	34192.63997179757
2243.0	33583.86267344581
2243.7	33182.945867784474
2244.4	33345.7871143145
2245.1	33485.97931949081
2245.8	32853.7161858073
2246.5	31880.5149432703
2247.2	31733.329098278864
2247.9	32699.208468577966
2248.6	33867.92575711553
2249.3	34385.24513943794
2250.0	34303.311869692836
2250.7	34121.0061003765
2251.4	34015.215574625756
2252.1	33765.1449641278
2252.8	33210.650314739636
2253.5	32525.802936100972
2254.2	32029.155402187924
2254.9	31774.71422758257
2255.6	31540.16309427895
2256.3	31304.774887182648
2257.0	31374.185677249327
2257.7	31928.718477188497
2258.4	32697.199779084174
2259.1	33089.07092072117
2259.8	32625.62092883533
2260.5	31406.193137871494
2261.2	30175.486016548966
2261.9	29726.4935837589
2262.6	30086.36473911066
2263.3	30557.829921840952
2264.0	30729.63864370405
2264.7	30965.27393450502
2265.4	31609.9202443922
2266.1	32167.11287378369
2266.8	31729.405637944914
2267.5	30118.023891184937
2268.2	28411.10549341235
2268.9	28070.41702112115
2269.6	29272.40736346808
2270.3	30762.594997546
2271.0	31461.589856439314
2271.7	31427.960162179697
2272.4	31426.216275838044
2273.1	31812.735739460073
2273.8	31935.722328874894
2274.5	31052.07931881784
2275.2	29587.201902658395
2275.9	28831.716285155948
2276.6	29437.37022457925
2277.3	30877.93808470144
2278.0	32290.6168408072
2278.7	33088.62216926646
2279.4	32923.98092655244
2280.1	31872.912674911448
2280.8	30603.33303056256
2281.5	29612.1370478072
2282.2	28722.73030630047
2282.9	28025.464509575762
2283.6	28162.95965873919
2284.3	29177.58082286661
2285.0	30384.555316841997
2285.7	31318.036494132823
2286.4	31889.083251827873
2287.1	32074.261260366886
2287.8	31781.80693414556
2288.5	30805.55577043414
2289.2	29260.950628072475
2289.9	27836.05953929918
2290.6	26967.84337082401
2291.3	26535.19340624276
2292.0	26606.166935271354
2292.7	27113.517066870165
2293.4	27104.40728833277
2294.1	25777.828308827022
2294.8	23907.425489768248
2295.5	23265.942023136085
2296.2	24565.11727718906
2296.9	26499.408195651948
2297.6	27306.649858457902
2298.3	26832.006939498857
2299.0	26229.264631757498
2299.7	26199.159748204576
2300.4	26673.929387272776
2301.1	27410.218926387766
2301.8	27946.036345144308
2302.5	27824.63824029319
2303.2	27179.589658379213
2303.9	26673.78337912236
2304.6	26836.49315327438
2305.3	27547.647272061968
2306.0	28316.502802657164
2306.7	28898.496172649277
2307.4	29377.904864334403
2308.1	29767.632220070045
2308.8	29900.459804217564
2309.5	29922.14694217687
2310.2	30223.955050436718
2310.9	30750.402947412644
2311.6	31297.038936685407
2312.3	32000.094796348363
2313.0	32707.01768241781
2313.7	32713.48542870494
2314.4	31429.77932423318
2315.1	28634.33669092582
2315.8	24535.331210149823
2316.5	20361.24945017978
2317.2	18024.354560013766
2317.9	18411.79902515961
2318.6	20652.90549820031
2319.3	23073.168694585635
2320.0	24306.8307546641
2320.7	23677.3640660728
2321.4	21336.71970671648
