0.2	1.6276995307169488	1.502336766817857	1.466899059962328	1.3645911141763336	1.4327022332292774	1.3199252129408618
0.25	1.3836731492996668	1.2894909496596436	1.2689049051912398	1.1933812300826607	1.21548556493921	1.1305127650079896
0.3	1.2175967836880874	1.143388466705278	1.1364665206642754	1.0779806496423718	1.0673880447167625	1.000269747722266
0.35	1.0965297882917646	1.0360640848604938	1.041547932638688	0.9946847628027307	0.9592544371286768	0.9044392139740447
0.4	1.0039030983259767	0.9533879611870655	0.9701127427793833	0.931584493737786	0.8763950520088184	0.8304978223227533
0.45	0.9304513618536673	0.8874232596795832	0.9143533291677757	0.8820317294983427	0.8105873720474754	0.7714062331910613
0.5	0.870576536266432	0.8333534971314654	0.8695797715922547	0.8420184869724369	0.7568602413280623	0.7228905739217414
0.55	0.8206901729227186	0.7880780179917728	0.8328044511746213	0.8089822370189325	0.7120255918464755	0.6821984774275929
0.6	0.7783818839780627	0.7495054969728562	0.8020337179679169	0.7812068010377541	0.6739411969565514	0.6474729343692774
0.65	0.7419700217897166	0.7161711022106528	0.7758861497502566	0.7574987806306379	0.6411120292741861	0.6174128443368576
0.7	0.7102439597376565	0.6870162876260596	0.7533742320254582	0.7370020936931375	0.6124615010842769	0.5910777027472396
0.75	0.6823088470286874	0.6612557706231085	0.7337732617829659	0.719086353652892	0.5871936163052262	0.5677695882971241
0.8	0.6574881777395187	0.6382938158813872	0.7165393505746845	0.7032768923151768	0.5647064352455581	0.5469588785796536
0.85	0.6352604758285336	0.61766968391755	0.7012563299384618	0.6892093425390218	0.5445358284779037	0.5282358366247342
0.9	0.6152168978633946	0.599021004021622	0.6876003313172288	0.6765992687975678	0.5263178065716728	0.5112781001637744
0.95	0.5970320924368028	0.5820585335209228	0.6753155360270493	0.6652213263975177	0.5097626246141835	0.49582827442703786
1.0	0.5804437070965724	0.5665483617186194	0.6641971902176703	0.6548946303638722	0.4946365687863442	0.4816781317186908
