0.2	1.4142627556495837	1.3053385441584833	1.312034405682522	1.2205273971161834	1.0251582672052546	0.9444616004325285
0.25	1.2022350342418195	1.1204027459832064	1.134943049996215	1.0673926214148581	0.8697306716396184	0.8089290854365149
0.3	1.0579359089759635	0.9934583706541341	1.0164865577431956	0.9641752044118909	0.7637607124343249	0.7157347685579364
0.35	0.9527441710069774	0.9002072065714509	0.9315887916817912	0.8896730983240638	0.686386601324166	0.647164020467981
0.4	0.8722634217497639	0.8283722270274644	0.8676952154773876	0.8332345019129666	0.6270972516595779	0.5942558674813496
0.45	0.8084432551463985	0.7710573364293928	0.817822479788955	0.7889131621880002	0.5800091089923415	0.5519733682183253
0.5	0.7564196880008436	0.7240776267621316	0.7777757924556088	0.7531242300727558	0.5415651037044615	0.5172583883465119
0.55	0.7130748173042596	0.6847390248377007	0.7448829459163431	0.7235757098256718	0.5094840400282363	0.48814149429598497
0.6	0.6763143242399576	0.6512244364022441	0.7173607654492626	0.6987326046422284	0.4822330653543753	0.4632939183491084
0.65	0.6446770720413649	0.6222611098762854	0.6939736694568619	0.6775275065453229	0.4587424251679727	0.44178466883798695
0.7	0.6171111809804435	0.5969293040750648	0.6738383981222492	0.6591947124230096	0.4382417760083212	0.42294077546471726
0.75	0.5928391401439099	0.5745467088380284	0.656306757367384	0.6431703873841282	0.4201615494439725	0.4062628463966202
0.8	0.5712731523903194	0.5545957063493666	0.640892278575419	0.6290299752886137	0.4040710324930082	0.3913719146883708
0.85	0.5519601217214829	0.5366759729135464	0.6272227293577685	0.616447576258076	0.38963812117144253	0.37797479643020104
0.9	0.5345448154741629	0.5204726547205227	0.6150084328706802	0.6051687834232055	0.37660236584411055	0.3658408279594066
0.95	0.5187445448786215	0.5057344368736595	0.6040205779272761	0.5949920423629699	0.36475644192832685	0.35478583257128854
1.0	0.5043313592013376	0.49225808088794365	0.5940760271164275	0.5857555646372863	0.35393311742832506	0.3446608146553888
